Name,Federation,Gender,Year_of_birth,Title,Standard_Rating,Rapid_rating,Blitz_rating
"Gonzalez Estrada, Chrissye L.",CUB,F,1999.0,WIM,2014,1866.0,1983.0
"Mordido, Kylen Joy",PHI,F,2002.0,WIM,2014,1923.0,1807.0
"Morozova, Iuliia",BEL,F,1966.0,WFM,2014,2078.0,1865.0
"Nilavoli, Hariharan",IND,F,1985.0,WFM,2014,,
"Anuprita, Patil",IND,F,1984.0,WFM,2013,,2047.0
"Bellin, Jana M",ENG,F,1947.0,WGM,2013,,
"Chevannes, Sabrina L",ENG,F,1986.0,WIM,2013,,2084.0
"Han Wong, Ingrid",VEN,F,1991.0,WIM,2013,,
"Irving, Laura",RSA,F,1989.0,WFM,2013,,
"Ortiz Verdezoto, Anahi",ECU,F,2001.0,WIM,2013,2153.0,1755.0
"Primavera, Cinthia",ARG,F,1977.0,WFM,2013,,2020.0
"Sergeyeva, Victoriya",KAZ,F,1988.0,WFM,2013,2006.0,2024.0
"Soyunlu, Narmin",AZE,F,1996.0,WFM,2013,1959.0,1951.0
"Tsiganova, Monika",EST,F,1969.0,WIM,2013,1921.0,1925.0
"Ubaldo Suarez, Maria Gisela",VEN,F,1980.0,WIM,2013,,1997.0
"Csatari, Mariann",HUN,F,1965.0,WIM,2012,,
"Grishina, Alexandra",RUS,F,1982.0,WFM,2012,2012.0,2024.0
"Sebt Rasoul, Seyede Setare",IRI,F,2004.0,WFM,2012,1824.0,1771.0
"Smith, Olivia",WLS,F,1987.0,WFM,2012,1957.0,2007.0
"Tsotsonava, Elene",GEO,F,2005.0,WFM,2012,1687.0,1847.0
"Yusubalieva, Sevara",UZB,F,1981.0,WFM,2012,,
"Hiebler, Laura",AUT,F,1997.0,WFM,2011,1842.0,1910.0
"Kharmunova, Nadezhda",RUS,F,1989.0,WIM,2011,2124.0,2081.0
"Masumova, Sevil",TKM,F,1984.0,WFM,2011,,
"Pachon, Adriana",COL,F,1996.0,WFM,2011,2048.0,2046.0
"Ponosova, Yulia",RUS,F,1988.0,WFM,2011,,
"Slingerland, Caroline",NED,F,1975.0,WFM,2011,,
"Suede, Mikee Charlene",PHI,F,1994.0,WIM,2011,2048.0,2091.0
"Troyke, Doreen",GER,F,1975.0,WFM,2011,1849.0,
"Wagner-Michel, Annett",GER,F,1955.0,WIM,2011,,2041.0
"Wan, Khye Theng",MAS,F,1991.0,WCM,2011,,
"Bakri, Alia Anin Azwa",MAS,F,1994.0,WFM,2010,1893.0,
"Bhatia, Kanwal K",ENG,F,1981.0,WFM,2010,2009.0,1928.0
"Cordero, Daniela",BOL,F,1992.0,WIM,2010,1981.0,1895.0
"Czerwinska, Milena",POL,F,1985.0,WFM,2010,1840.0,1803.0
"Datuashvili, Nona",GEO,F,1986.0,WIM,2010,2105.0,1976.0
"Hairapetian, Naira",ARM,F,1986.0,WCM,2010,,
"Krizsan-Bilek, Gyulane",HUN,F,1938.0,WIM,2010,,
"Lee, Wing Ian",MAC,F,1978.0,WCM,2010,,
"Liu, Joanna",USA,F,2002.0,WIM,2010,,1829.0
"Mobarhani, Nazanin",IRI,F,1989.0,WCM,2010,1707.0,1687.0
"Norinkeviciute, Rasa",LTU,F,1967.0,WFM,2010,1885.0,1861.0
"Olteanu, Gabriela",ROU,F,1953.0,WFM,2010,,
"Root, Alexey",USA,F,1965.0,WIM,2010,,
"Toth, Ilona",HUN,F,1962.0,WFM,2010,,
"Tran, Thi Kim Loan",VIE,F,1971.0,WFM,2010,,
"Zhang, Jasmine Haomo",NZL,F,2003.0,WIM,2010,1753.0,
"Espig, Gesine",GER,F,1959.0,WFM,2009,,
"Gvilava, Maya",RUS,F,1991.0,WFM,2009,,1943.0
"Maksimovic, Masa",BIH,F,2001.0,WFM,2009,2031.0,1922.0
"Pentala, Nadezda",SRB,F,1986.0,WFM,2009,,
"Thorsteinsdottir, Hallgerdur",ISL,F,1992.0,WFM,2009,1865.0,1928.0
"Zemlickova, Olena",CZE,F,1985.0,WIM,2009,2122.0,2102.0
"Abramova, Ekaterina",RUS,F,1987.0,WFM,2008,1931.0,1937.0
"Baptista, Ana Filipa",POR,F,1990.0,WFM,2008,2069.0,2048.0
"Basta-Sohair, F.",EGY,F,1957.0,WIM,2008,,
"Jule, Alexandra",AUS,F,1989.0,WIM,2008,,1887.0
"Laurincova, Kristyna",CZE,F,2003.0,WFM,2008,1876.0,1862.0
"Licina Vrabic, Anita",SLO,F,1972.0,WIM,2008,2080.0,
"Antipova, Anastasia",RUS,F,1998.0,WFM,2007,1973.0,
"Barpiyeva, Gulsana",KAZ,F,1977.0,WFM,2007,2098.0,
"Bernales, Christy Lamiel",PHI,F,1993.0,WCM,2007,1984.0,1980.0
"Castro, Natalia Patricia",COL,F,1993.0,WIM,2007,2036.0,1937.0
"Erashova, Durdana",TKM,F,1977.0,WFM,2007,,
"Gocheva, Rumiana",BUL,F,1957.0,WIM,2007,2052.0,2064.0
"Leliebre Vicente, Yudelis",CUB,F,1982.0,WFM,2007,,
"Milovanov, Olga",SRB,F,1968.0,WFM,2007,,
"Munoz Monroy, Cinthya Carolina",COL,F,1995.0,WFM,2007,2037.0,1956.0
"Uthra, P.",IND,F,1991.0,WFM,2007,,
"Bokuchava, Madona",GEO,F,1990.0,WFM,2006,2051.0,1999.0
"Erendzhenova, Polina",RUS,F,1989.0,WFM,2006,,
"Ghomi, Parnian",IRI,F,2005.0,WCM,2006,1825.0,1893.0
"Voigt, Ingrid",GER,F,1973.0,WFM,2006,,2017.0
"Abbou, Meriem",ALG,F,1972.0,WFM,2005,,
"Balakanova, Bakhyt",KAZ,F,1989.0,WFM,2005,1972.0,1977.0
"Bennett, Christine",JAM,F,1968.0,WCM,2005,,
"Chan, Lai Fung",SGP,F,1963.0,WIM,2005,,
"Etokowo, Imeh",NGR,F,,WCM,2005,,
"Fastova, Tatiana",RUS,F,1991.0,WFM,2005,1958.0,
"Fati, F. M.",IRQ,F,,WCM,2005,,
"Fuad Kamel Jamaliah, Natalie",JOR,F,1987.0,WIM,2005,1966.0,1973.0
"Hanna, D. M",IRQ,F,,WCM,2005,,
"Levitan, Ronit",ISR,F,2004.0,WCM,2005,1734.0,1930.0
"Nino Pinzon, Luz Estella",VEN,F,1965.0,WCM,2005,,
"Paiman, Jamal Mohamed Amin  PAIMAN",IRQ,F,1962.0,WCM,2005,,
"Sanchez Cabrera, Circe Consuelo",CUB,F,1971.0,WFM,2005,,1895.0
"Seet, Carolyn",SGP,F,1972.0,WCM,2005,,
"Sim, Jia Ru",MAS,F,2005.0,WCM,2005,1344.0,1159.0
"Stangl, Anita, Dr.",GER,F,1966.0,WFM,2005,1993.0,1982.0
"Blanco Garcia, Liliam Barbara",CUB,F,1992.0,WFM,2004,,1932.0
"de Leon, Patricia",URU,F,1994.0,WFM,2004,1861.0,1989.0
"Miller, Rachel",JAM,F,2000.0,CM,2004,,
"Mokshanova, Elizaveta",RUS,F,1998.0,WFM,2004,1996.0,1891.0
"Petrushina, Anna",RUS,F,1990.0,WFM,2004,,
"Tsifanskaya, Ludmila A",ISR,F,1949.0,WIM,2004,2013.0,
"Guzik, Jolanta",POL,F,1981.0,WFM,2003,2034.0,2007.0
"Malikgulyewa, Aykamar",TKM,F,1977.0,WFM,2003,,
"Al-Rufaye, Iman Hasan Mohammed",IRQ,F,1982.0,WIM,2002,2094.0,2037.0
"Galmakova, Kristina",RUS,F,1990.0,WFM,2002,1982.0,1948.0
"Grineva, Marianna",UKR,F,1991.0,WFM,2002,2017.0,1971.0
"Sokalskaja, Elena",UKR,F,1957.0,WFM,2002,,
"Sultana, Sharmin Shirin",BAN,F,1987.0,WIM,2002,2140.0,1984.0
"Yakimenko, Anastasia",RUS,F,1998.0,WFM,2002,1887.0,1908.0
"Yang, Yijing",CHN,F,2001.0,WCM,2002,1825.0,1832.0
"Zolotova, Lubov",RUS,F,1982.0,WCM,2002,1829.0,1811.0
"Birkholz, Olga",GER,F,1961.0,WFM,2001,2004.0,2025.0
"Chandreyee, Hajra",IND,F,1999.0,WIM,2001,1723.0,1721.0
"Folkova, Martina",CZE,F,1973.0,WFM,2001,1945.0,2057.0
"Gonzalez, Sonia",COL,F,1980.0,WFM,2001,,
"Jennitha, Anto K.",IND,F,1987.0,WIM,2001,2031.0,2010.0
"Kierzek, Mira",GER,F,1955.0,WFM,2001,,2031.0
"Leonardi, Caterina",SLO,F,1996.0,WFM,2001,1924.0,1939.0
"Safranska, Anda",FRA,F,1960.0,WGM,2001,2173.0,2077.0
"Uljianova, Nadezhda",RUS,F,1990.0,WFM,2001,,
"Calota, Alina-Iuliana",ROU,F,1981.0,WFM,2000,,
"Djuric, Vesna",SRB,F,1984.0,WFM,2000,,
"Hund, Isabel",GER,F,1962.0,WFM,2000,,
"Winkler, Gabriele",FRA,F,1964.0,FM,2000,,
"Anisa, Aay Aisyah",INA,F,1998.0,WFM,1999,1910.0,1971.0
"Avila Fraire, Ameyalli",MEX,F,1998.0,WCM,1999,1792.0,1671.0
"Bykovtsev, Agata",USA,F,1999.0,WIM,1999,,2098.0
"Chirivi C, Angie Lizeth",COL,F,1995.0,WFM,1999,1882.0,1977.0
"De Los Santos Honrubia, Maria",ESP,F,1984.0,WFM,1999,,
"Khudaya, Aliaksandra",BLR,F,1989.0,WFM,1999,,
"Lomaia, Diana",GEO,F,2005.0,WCM,1999,1734.0,1742.0
"Pedashenko, Anastasia",RUS,F,1988.0,WFM,1999,1918.0,
"Tanacs, Anna",HUN,F,1992.0,WFM,1999,,
"Valdivia Pena, Yaima",CUB,F,1994.0,WFM,1999,,
"Zivkovic, Vesna",SRB,F,1959.0,WIM,1999,,
"Atakishieva, Elnara",AZE,F,1981.0,WFM,1998,,
"Greabca, Irina",MDA,F,1984.0,WIM,1998,,
"Kovtun, Larisa",UKR,F,1962.0,WFM,1998,,
"Mucha, Annegret",GER,F,1990.0,WCM,1998,,
"Petraki, Maria",GRE,F,1962.0,WFM,1998,1954.0,1943.0
"Rogers, Cathy",AUS,F,1957.0,WFM,1998,,
"Sovina, Maria",RUS,F,2005.0,WCM,1998,1695.0,1666.0
"Vidruska, Renate",LAT,F,1984.0,WFM,1998,1911.0,1933.0
"Afanasieva, Alexandra",RUS,F,2003.0,WFM,1997,1984.0,1961.0
"Aponte, Oriana Isabel",VEN,F,1997.0,WIM,1997,1937.0,1968.0
"Ismayil, Malak",AZE,F,2004.0,WCM,1997,1812.0,1879.0
"Mantilla Gras, Geydis De la C.",CUB,F,2000.0,WFM,1997,,1903.0
"Baninska, Tanja",BUL,F,1961.0,WFM,1996,,
"Caballero Quijano, Mitzy Mishell",PER,F,2001.0,WIM,1996,1918.0,1938.0
"Gutierrez Salazar, Leonela",VEN,F,1992.0,WFM,1996,2031.0,2019.0
"Howard, Emily",ENG,F,1979.0,WCM,1996,,
"Ichimura G. Barbosa, Larissa Y.",BRA,F,1997.0,WIM,1996,1968.0,2051.0
"Jose, Rulp Ylem",PHI,F,1989.0,WFM,1996,,
"Koridze, Lile",GEO,F,2001.0,WFM,1996,1961.0,1978.0
"Madrigal, Ana Daniela",NCA,F,1990.0,WFM,1996,,1947.0
"Pina Sierra, Julia",ESP,F,1986.0,WFM,1996,,
"Shabanaj, Eglantina",ALB,F,1979.0,WCM,1996,,1954.0
"Vasenina, Anna",RUS,F,1999.0,WFM,1996,2072.0,2022.0
"Brokko, Margit",EST,F,1973.0,WFM,1995,1904.0,1778.0
"Bykova, Evgeniya",RUS,F,1935.0,WFM,1995,,
"Cardenas Ballester, Maydelin",CUB,F,1987.0,WFM,1995,2032.0,2085.0
"Gazola, Vanessa Ramos",BRA,F,1981.0,WCM,1995,1998.0,1901.0
"Gonzalez Arencibia, Lisandra C.",CUB,F,1989.0,WFM,1995,,
"Horvath, Maria",AUT,F,1963.0,WFM,1995,1972.0,1846.0
"Ince, Safiye Oyku",TUR,F,2005.0,WCM,1995,,1456.0
"Puuska, Heini",FIN,F,1973.0,WFM,1995,1969.0,
"Bashkansky, Naomi",USA,F,2003.0,WIM,1994,,1930.0
"Cosme Contreras, Trilce",PER,F,2000.0,WIM,1994,1730.0,1614.0
"Felix Vega, Aurora Edith",PER,F,1997.0,WFM,1994,,1883.0
"Lomakina, Galja",RUS,F,1974.0,WIM,1994,1957.0,2016.0
"Mamontova, Anastasia",RUS,F,1999.0,WFM,1994,1916.0,1928.0
"Nestorovic, Irena",SRB,F,1967.0,WFM,1994,1927.0,1989.0
"Shvedova, Alexandra",RUS,F,2008.0,WFM,1994,1581.0,1713.0
"Toro Pradenas, Maria Jose",CHI,F,1991.0,WFM,1994,1982.0,2029.0
"Daemering, Katrin",GER,F,1966.0,WFM,1993,2030.0,2097.0
Jain Nityata,IND,F,2004.0,WFM,1993,1785.0,1549.0
"Laketic, Milica",SRB,F,1964.0,WFM,1993,,
"Luppa, Svetlana",RUS,F,1982.0,WFM,1993,,
"Vrtiakova, Anna",SVK,F,2000.0,WFM,1993,1822.0,1965.0
"Fitriyani, Amanda Suci",INA,F,2001.0,WFM,1992,,
"Frank-Nielsen, Marie",DEN,F,1986.0,WFM,1992,1991.0,
"Puppi Lazo , Stephanie Beatriz",PER,F,2002.0,WFM,1992,1482.0,1740.0
"Skogvall, Martina",GER,F,1968.0,WFM,1992,2002.0,2014.0
"Bezborodova, Olga",UKR,F,1970.0,WFM,1991,,
"Castaneda, Ada",ESA,F,1988.0,WIM,1991,1993.0,
"Garbowska, Hanna",POL,F,1977.0,WFM,1991,,
"Khuong, Thi Hong Nhung",VIE,F,1972.0,WIM,1991,,
"Maggiolo, Elisa",ARG,F,1980.0,WIM,1991,2012.0,2051.0
"Mayrhuber, Nikola",AUT,F,2000.0,WFM,1991,1773.0,1873.0
"Munkhzul, Davaakhuu",MGL,F,2006.0,WFM,1991,1743.0,1957.0
"Schulz, Petra",GER,F,1965.0,WFM,1991,,
"Skibbe, Diana",GER,F,1961.0,WFM,1991,2045.0,1991.0
"Vorobyova, Alyona",RUS,F,1982.0,WCM,1991,1938.0,1916.0
"Nguyen, Thao Han",VIE,F,1994.0,WFM,1990,,
"Sankova, Stella",SVK,F,2002.0,WFM,1990,1876.0,1845.0
"Antal, Agnes",HUN,F,1983.0,WFM,1989,,
"Grapsa, Georgia",GRE,F,1984.0,WFM,1989,1839.0,1969.0
"Jancovicova, Andrea",SVK,F,1993.0,WCM,1989,1961.0,1955.0
"Mattaganova, Gozel",TKM,F,1996.0,WFM,1989,2084.0,2060.0
"Orlyanskaya, Darya",UKR,F,1989.0,WFM,1989,1953.0,1955.0
"Palma, Maria",ITA,F,2002.0,WFM,1989,1942.0,1734.0
"Pavlova, Alina",RUS,F,1988.0,WFM,1989,2137.0,2073.0
"Toro Castaneda, Elizabeth",COL,F,2000.0,CM,1989,1897.0,1912.0
"Doan, Thi Van Anh",VIE,F,1994.0,WFM,1988,2088.0,2051.0
"Nagel, Yvette",NED,F,1964.0,WFM,1988,,1873.0
"Soler Guerra, Jennys Dailin",CUB,F,2000.0,WFM,1988,,1993.0
"Vladimirova, Maria",BUL,F,1990.0,WFM,1988,,
"Yurenok, Maria S",ENG,F,1976.0,WFM,1988,,
"Krilova, Marina",RUS,F,1946.0,WFM,1987,,
"Orshonova, Elena",RUS,F,1998.0,WFM,1987,1922.0,1986.0
"Rothebarth, Ana Vitoria de Paula",BRA,F,1992.0,WFM,1987,2097.0,1959.0
"Skurygina, Yevgeniya",KAZ,F,1992.0,WFM,1987,,2092.0
"Tran, Le Dan Thuy",VIE,F,1996.0,WFM,1987,2010.0,1999.0
"Alexanian, Nelli",TUR,F,1974.0,WIM,1986,2116.0,
"Martinez Avila, Yaima",CUB,F,1984.0,WFM,1986,,
"Nur Abidah, Shanti",INA,F,2001.0,WIM,1986,1908.0,2167.0
"Parpieva, Nodirabegim",UZB,F,1997.0,WFM,1986,2098.0,
"Qanee, Khatozen Werya",IRQ,F,1973.0,WCM,1986,,
"Dhar-Barua, Saheli",IND,F,1974.0,WIM,1985,1987.0,
"Meghna, C H",IND,F,1999.0,WFM,1985,1717.0,1733.0
"Nuenchert, Eveline",GER,F,1943.0,WFM,1985,,2109.0
"Castejon Caballero, Natalia",ESP,F,1989.0,WFM,1984,,1931.0
"Delai, Paula Fernanda",BRA,F,1981.0,WFM,1984,,
"Gretarsdottir, Lilja",ISL,F,1972.0,WIM,1984,,
"Parveen, Tanima",BAN,F,1978.0,WFM,1984,2032.0,2053.0
"Pretorius, Mignon",RSA,F,1987.0,WCM,1984,,
"Tereshechkina, Maya",RUS,F,1996.0,WFM,1984,2164.0,1978.0
"Utkina, Natalia",RUS,F,1988.0,WCM,1984,,
"Beinenson, Katsiaryna",BLR,F,1998.0,WFM,1983,1932.0,2009.0
"Belko, Irina",BLR,F,1985.0,WFM,1983,,
"Gempe, Anet",GER,F,1964.0,WFM,1983,,
"Jorge, Rita Maria Osorio",POR,F,2000.0,WFM,1983,1837.0,1717.0
"Komysheva, Margarita",RUS,F,1945.0,WFM,1983,,
"Sedlakova, Ivana",SVK,F,1975.0,WFM,1983,1952.0,
"Stefanidi, Maria-Anna",GRE,F,1986.0,WFM,1983,1946.0,1978.0
"Hajiyeva, Laman",AZE,F,2003.0,WFM,1982,1746.0,1728.0
"Jorquera Cabello, Valentina",CHI,F,1995.0,WIM,1982,2000.0,2038.0
"Lozano, Betania",ARG,F,1995.0,WCM,1982,2060.0,2024.0
"Luong, Huyen Ngoc",VIE,F,1988.0,WCM,1982,,
"Mujica Flores, Luisana",VEN,F,1966.0,WCM,1982,,
"Salcedo, Diana",COL,F,1991.0,WFM,1982,1904.0,1888.0
"Andreikina, Svetlana",RUS,F,1989.0,WFM,1981,,
"Ankerst, Milka",SLO,F,1942.0,WIM,1981,2035.0,2017.0
"Baumstark, Gertrude",GER,F,1941.0,WIM,1981,,
"Coelho, Ramyres Santana",BRA,F,1998.0,WFM,1981,1890.0,1888.0
"Mucha, Magdalena",POL,F,1995.0,WCM,1981,1893.0,1966.0
"Hamedi Nia, Vesal",IRI,F,2001.0,WIM,1980,1837.0,1918.0
"Konovalenko, Sasha",USA,F,2002.0,WFM,1980,1925.0,1924.0
"Martinez, Ingrid Lorena",GUA,F,,WIM,1980,,
"Morera Campos, Heizel Maria",CRC,F,1997.0,WIM,1980,1845.0,1763.0
"Jorayewa, Govher",TKM,F,1994.0,WFM,1979,,
"Luna, Raisa",BOL,F,1990.0,WFM,1979,,
Nan M K Khine Hlyan,MYA,F,1989.0,WFM,1979,1993.0,1943.0
"Rogozenco, Teodora",GER,F,2000.0,WFM,1979,2032.0,2035.0
"Strelnikova, Elena",RUS,F,1941.0,WFM,1979,,
"Asgharzadeh, Mitra",IRI,F,2002.0,WFM,1978,1931.0,1967.0
"Assad, Karine",FRA,F,1984.0,WFM,1978,,
"Golovkina, Anastasia",RUS,F,2001.0,WFM,1978,1867.0,1883.0
"Ojeda Lago, Ariadna",CUB,F,1996.0,WFM,1978,1967.0,1843.0
"Strukova, Ksenia",RUS,F,2003.0,WCM,1978,1791.0,1988.0
"Delgado, Carolina",VEN,F,,WCM,1977,1977.0,1926.0
"Mencos, Claudia",GUA,F,1991.0,WIM,1977,,2015.0
"Milligan, Helen",NZL,F,1962.0,CM,1977,1932.0,1918.0
"Moreno Garcia, Elizabeth Paola",VEN,F,1993.0,WIM,1977,,1969.0
"Bulatkhanova, Bika",RUS,F,1993.0,WFM,1976,,
"Marchadour, Claire",FRA,F,1978.0,WFM,1976,,
"Perez Cruz, Adianet",CUB,F,1989.0,WFM,1976,,
"Petri, Birgit",GER,F,1976.0,WFM,1976,,
"Pitcher, Stephanie",USA,F,1986.0,WCM,1976,,
"Aydin, Gulenay",TUR,F,2006.0,WCM,1975,,1429.0
"Azman Hisham, Nur Najiha",MAS,F,1999.0,WFM,1975,1945.0,1908.0
"Bashylina, Luisa",GER,F,2006.0,WCM,1975,,
"Firsova, Tetiana",UKR,F,1985.0,WFM,1975,2022.0,
"Ganzera, Andrea, Dr.",AUT,F,1977.0,WFM,1975,2002.0,1957.0
"Ishangulyyeva, Aknyr",TKM,F,1988.0,WCM,1975,,
"Song, Angela",AUS,F,1992.0,WFM,1975,,
"Thorsteinsdottir, Gudlaug",ISL,F,1961.0,WFM,1975,2003.0,1945.0
"Vilerte, Tamara",LAT,F,1954.0,WGM,1975,2083.0,
"Chirva, Svetlana",RUS,F,1979.0,WFM,1974,1768.0,1980.0
"Gologorsky, Rachel",USA,F,1998.0,WFM,1974,,
"Ho, En Huei Danielle",SGP,F,1995.0,WFM,1974,1895.0,1899.0
"Maupin, Valerie",FRA,F,1987.0,WFM,1974,2040.0,
"Mihevc-Mohr, Narcisa",SLO,F,1972.0,WFM,1974,1861.0,1809.0
"Morales Flores, Monserrat",CHI,F,1994.0,WCM,1974,1908.0,2028.0
"Ursente, Maria-Eugenia",ROU,F,1991.0,WFM,1974,,
"Sibajeva, Marija",LTU,F,2002.0,WFM,1973,2014.0,1761.0
"Vishnjakova, Svetlana",RUS,F,1964.0,WFM,1973,1925.0,1984.0
"Assaubayeva, Diana",KAZ,F,1997.0,WCM,1972,1928.0,1873.0
"Brendel, Bergit",GER,F,1968.0,WFM,1972,2134.0,
Doroy Allaney Jia G,PHI,F,2001.0,WFM,1972,1919.0,1820.0
"Hermoso Rodriguez, Obdulis",VEN,F,1991.0,WCM,1972,1976.0,1941.0
"Saparova, Sitora",UZB,F,2002.0,WFM,1972,1754.0,1765.0
"Singgih, Diajeng Theresa",INA,F,2004.0,WFM,1972,1823.0,1847.0
"Vorotnikova, Natalia",RUS,F,1954.0,WCM,1972,1859.0,1983.0
"Nguyen, Thanh Thuy Tien",VIE,F,1999.0,WIM,1971,1853.0,1818.0
"Ortin Blanco, Ainhoa",ESP,F,2001.0,WFM,1971,1645.0,1621.0
"Perez, Laura",COL,F,1984.0,WFM,1971,1902.0,1875.0
"Survilo, Alla",RUS,F,1967.0,WFM,1971,1987.0,1877.0
"Tuzi, Bruna",ALB,F,1995.0,WFM,1971,1788.0,1886.0
"Dominguez, Laura Lucia",COL,F,1999.0,WFM,1970,1976.0,2140.0
"Dragieva, Denitza",BUL,F,1996.0,WFM,1970,2046.0,1966.0
"Gokbulut, Julia",TUR,F,1986.0,WFM,1970,2060.0,1933.0
"Nguyen, Hong Anh",VIE,F,2001.0,WIM,1970,1828.0,1911.0
"Ocampo, Cristina",COL,F,1997.0,WFM,1970,1992.0,1904.0
"Segarra Choe, Tammy",PUR,F,1989.0,WFM,1970,,
"Shumova, Anastasiya",RUS,F,1993.0,WFM,1970,,
"Ortez, Andrea",ESA,F,2001.0,WIM,1969,,1696.0
"Yugina, Maria",RUS,F,1988.0,WFM,1969,2071.0,2005.0
"Bychkova, Alina",RUS,F,2001.0,WCM,1968,1836.0,1800.0
"Gresova, Zuzana",CZE,F,2002.0,WCM,1968,1776.0,1638.0
"Kosheparova, Tatiana",RUS,F,2000.0,WFM,1968,1938.0,1815.0
"Varela La Madrid, Maria",VEN,F,1992.0,WFM,1968,1991.0,1887.0
"Alvarado Arcila, Marvia Josefina",VEN,F,2000.0,WFM,1967,1862.0,1769.0
"Cabrera Ladron de Guevara, Mayra",CUB,F,1991.0,WFM,1967,,1979.0
"Lee, Alice",USA,F,2009.0,WCM,1967,,
"Majul, Isolina",COL,F,1973.0,WIM,1967,,
"Malinicheva, Lidia",RUS,F,1947.0,WFM,1967,1917.0,1866.0
"Do, Hoang Minh Tho",VIE,F,1996.0,WFM,1966,1928.0,2029.0
"Fink-Nunn, Petra",ENG,F,1964.0,WFM,1966,1912.0,1874.0
"Mandukhai, Myagmarsuren",MGL,F,2003.0,WCM,1966,1574.0,1638.0
"Nadzamova, Viktoria",SVK,F,2006.0,WFM,1966,1805.0,1824.0
"Rios Chacon, Celisbeth Karina",VEN,F,1985.0,WCM,1965,,
"Airapetian, Chouchanik",USA,F,1975.0,WFM,1964,,
"Dahdal, Lougain",JOR,F,1990.0,WIM,1964,1941.0,1857.0
"Shishkova, Uliana",RUS,F,1986.0,WCM,1964,,
"Svobodova, Michaela",CZE,F,1966.0,WFM,1964,1941.0,2031.0
"Asmat, Diana",PER,F,1994.0,WFM,1963,,
"Pischal, Yulia",UKR,F,1976.0,WFM,1963,2027.0,1931.0
"Teodorescu, Anca",ROU,F,1986.0,WFM,1962,,
"Hamrakulova, Yulduz",UZB,F,1989.0,WIM,1961,,
"Parkhurst Casas, Miriam",MEX,F,1996.0,WFM,1961,,1940.0
"Vittal, Sanjana",USA,F,2003.0,WFM,1961,,1924.0
"Viveros, Erica Johana",COL,F,2000.0,WCM,1961,1909.0,1832.0
"Weclawski, Dorota",GER,F,1976.0,WFM,1961,1957.0,1932.0
"Idrisova, Roza",RUS,F,1964.0,WFM,1960,1948.0,1952.0
"Nassr, Lina",ALG,F,2003.0,WIM,1960,1837.0,1839.0
"Vangsgaard, Freja",DEN,F,1998.0,WFM,1960,2065.0,1917.0
"Frmesk, W Mohammed Qani",IRQ,F,1966.0,WCM,1959,1920.0,
"Modi, Sonia",RSA,F,2003.0,WCM,1959,,1612.0
"Sequeda Mendoza, Nancy Stella",VEN,F,1978.0,WIM,1959,1882.0,1882.0
Bhagyashree Patil,IND,F,2005.0,WFM,1958,1694.0,1648.0
"Castro, Azalea",ESA,F,1990.0,WFM,1958,,
"Ghita, Eugenia-Daniela",ROU,F,1988.0,WFM,1958,,
"Makhija, Aashna",IND,F,2002.0,WIM,1958,1611.0,1781.0
"Mendieta, Kathya",NCA,F,1994.0,WFM,1957,1927.0,1784.0
"Monroy G., Nataly A.",BOL,F,2000.0,WIM,1957,1906.0,1831.0
"Salazar Gould, Melanie",CRC,F,2003.0,WFM,1957,1968.0,1832.0
"Andrikopoulou, Efstathia",GRE,F,1989.0,WFM,1956,1947.0,1933.0
"Bahji, Hind",MAR,F,1983.0,WCM,1956,,
"Orel Music, Simona",SLO,F,1960.0,WFM,1956,1721.0,1799.0
"Yanjinlkham, Bayarsaikhan",MGL,F,1996.0,WFM,1956,1958.0,1794.0
"Barria Baker, Raisa Melissa",PAN,F,1987.0,WFM,1955,1998.0,1903.0
"Borda Rivera, Carla Wendy",BOL,F,1989.0,WCM,1955,1956.0,
"De La Parra Hurtado, Daniela",MEX,F,1993.0,WIM,1955,,1966.0
"Mahmutbegovic, Nadina",BIH,F,1995.0,WFM,1955,1748.0,1653.0
"Heymann-Lobzhanidze, Anna-Luise",GER,F,1982.0,WFM,1954,,1885.0
"Hj, Azahari Siti Nur Fatimah",BRU,F,1992.0,WFM,1954,1927.0,1974.0
"Regam, Jessica",USA,F,1996.0,WFM,1954,,
"Regan, Natasha K",ENG,F,1971.0,WIM,1954,1931.0,1989.0
"Sharfina, Juwita Ardelia",INA,F,2002.0,WFM,1954,1809.0,1854.0
"Guliyeva, Sabina",AZE,F,1993.0,WCM,1953,,1966.0
"Nguyen, Ngoc Thuy Trang",VIE,F,1995.0,WCM,1953,1815.0,1822.0
"Rodsmoen, Maud",NOR,F,1997.0,WFM,1953,1761.0,1930.0
"Bidhar, Rutumbara",IND,F,2001.0,WFM,1952,1723.0,1736.0
"Handoyo, Fransisca Fortunata",INA,F,1997.0,WFM,1952,1945.0,
"Jacimovic, Sara",BIH,F,1997.0,WFM,1952,2035.0,1941.0
"Patil, Mitali",IND,F,1991.0,WFM,1952,,1936.0
"Levacic, Melissa",MNC,F,1985.0,WCM,1951,,
"Rincon Gonzalez, Drina",VEN,F,1990.0,WCM,1951,,1859.0
"Wohlers-Armas, Friederike",FRA,F,1962.0,WIM,1951,2027.0,
"Zickelbein, Eva Maria",GER,F,1973.0,WFM,1951,,2125.0
"Hilario, Aleyla",PER,F,2002.0,WIM,1950,1698.0,1861.0
"Orsagova, Erika",SVK,F,1981.0,WCM,1950,1976.0,1810.0
